Source,Target
50933461,158540543
50933461,158731196
50933461,158927718
50933461,159016676
50933461,159177862
50933461,159704371
50933461,159805992
50933461,159912655
50933461,160259470
50933461,160374467
50933461,161010098
50933461,161262026
50933461,161779312
50933461,162165174
50933461,162401494
50933461,162628323
50933461,162797437
50933461,162846148
50933461,163073719
50933461,163424277
50933461,163591241
50933461,163611865
50933461,164447927
50933461,165094954
50933461,165491991
50933461,165641762
50933461,166179051
50933461,166271547
50933461,166288078
50933461,166351284
50933461,167171285
50933461,168461210
50933461,168525526
50933461,169236491
50933461,169751516
50933461,170729336
50933461,170913853
50933461,171468509
50933461,171673867
50933461,171785683
50933461,171802256
50933461,172147774
50933461,172538060
50933461,172715647
50933461,172737277
50933461,172826791
50933461,173107671
50933461,173520209
50933461,173535180
50933461,173737201
50933461,174248884
50933461,174813126
50933461,175003121
50933461,176430035
50933461,176918752
50933461,177125674
50933461,178194663
50933461,178360155
50933461,178678364
50933461,179063172
50933461,179353887
50933461,180221159
50933461,180877785
50933461,181300299
50933461,181302294
50933461,181719153
50933461,183403624
50933461,184203606
50933461,184210856
50933461,184350077
50933461,184544880
50933461,184554305
50933461,184984191
50933461,186096639
50933461,186398545
50933461,186856646
50933461,187110899
50933461,187391422
50933461,187656549
50933461,188393739
50933461,188628808
50933461,189900848
50933461,190151146
50933461,190356408
50933461,190600472
50933461,190642734
50933461,190930531
50933461,191285307
50933461,191473801
50933461,192234946
50933461,192397085
50933461,193538553
50933461,193734923
50933461,194352166
50933461,194700594
50933461,195046722
50933461,195442639
50933461,195480397
50933461,195508191
50933461,195860598
50933461,196129045
50933461,196729506
50933461,196741630
50933461,196910298
50933461,197280440
50933461,199125415
50933461,199590349
50933461,200492765
50933461,200636325
50933461,201101279
50933461,201159163
50933461,202784530
50933461,203622479
50933461,204336953
50933461,204393655
50933461,204514653
50933461,204691400
50933461,204994158
50933461,205290701
50933461,205359946
50933461,205716897
50933461,206170168
50933461,206448327
50933461,206991021
50933461,207666753
50933461,207688168
50933461,209172871
50933461,209581322
50933461,209683302
50933461,209738085
50933461,209871387
50933461,210063765
50933461,210081906
50933461,210354660
50933461,212186864
50933461,212638729
50933461,212865118
50933461,213090919
50933461,214068430
50933461,214155200
50933461,215404773
50933461,215501349
50933461,216009584
50933461,216617948
50933461,217103531
50933461,218125821
50933461,218655410
50933461,219698369
50933461,220242017
50933461,220410483
50933461,220446276
50933461,221115306
50933461,221715191
50933461,222316246
50933461,222885419
50933461,223095244
50933461,223477512
50933461,223587279
50933461,223971541
50933461,224274603
50933461,224640422
50933461,224723515
50933461,225062086
50933461,226337462
50933461,226632455
50933461,226748603
50933461,227499079
50933461,227878232
50933461,228648102
50933461,228800085
50933461,229626653
50933461,230234724
50933461,230358123
50933461,230478560
50933461,230521792
50933461,230629323
50933461,232544323
50933461,233506555
50933461,233686292
50933461,233742875
50933461,234504290
50933461,235150070
50933461,235282956
50933461,235476031
50933461,235618677
50933461,235696113
50933461,235868946
50933461,236406520
50933461,236546651
50933461,236833480
50933461,236837246
50933461,236848033
50933461,237487110
50933461,237928333
50933461,238576209
50933461,238755344
50933461,238975708
50933461,239282178
50933461,239531568
50933461,239552716
50933461,239949647
50933461,240354800
50933461,241102488
50933461,241392485
50933461,241494407
50933461,241799101
50933461,241912400
50933461,243650575
50933461,243658623
50933461,243814103
50933461,244836672
50933461,245758340
50933461,245877800
50933461,247432255
50933461,247511192
50933461,248577916
50933461,249408371
50933461,249739549
50933461,250560202
50933461,250574099
50933461,251329507
50933461,251908689
50933461,251986827
50933461,252383180
50933461,252532231
50933461,252604517
50933461,252885426
50933461,253683201
50933461,254346991
50933461,254471350
50933461,255483521
50933461,255557437
50933461,255599497
50933461,255762558
50933461,256320326
50933461,256835152
50933461,257144863
50933461,258847450
50933461,258858778
50933461,259060611
50933461,259429567
50933461,259699741
50933461,260300710
50933461,260490356
50933461,261044732
50933461,261064701
50933461,262741002
50933461,262823955
50933461,263065066
50933461,266032082
50933461,266235090
50933461,266932754
50933461,267125593
50933461,267175482
50933461,267698653
50933461,268191787
50933461,268204094
50933461,268661251
50933461,268837780
50933461,268951967
50933461,269028451
50933461,269442849
50933461,269585386
50933461,269949037
50933461,270107318
50933461,270953851
50933461,271335640
50933461,271549474
50933461,271997302
50933461,272361774
50933461,272415605
50933461,273597756
50933461,274169372
50933461,274823387
50933461,276254760
50933461,276637794
50933461,277002875
50933461,277800596
50933461,277829429
50933461,277948187
50933461,278958550
50933461,279165561
50933461,280544301
50933461,280618194
50933461,282818895
50933461,282824041
50933461,282879669
50933461,282899256
50933461,282995482
50933461,283002824
50933461,283078006
50933461,284435944
50933461,284470287
50933461,284511577
50933461,284559407
50933461,286666563
50933461,287760309
50933461,288120475
50933461,288313921
50933461,289256163
50933461,289803276
50933461,290847348
50933461,291086722
50933461,291124738
50933461,291138929
50933461,292560952
50933461,294063035
50933461,294332555
50933461,294382446
50933461,294652532
50933461,294757985
50933461,295667624
50933461,295982425
50933461,296707854
50933461,297352761
50933461,297377033
50933461,297524204
50933461,297743251
50933461,298528454
50933461,298621653
50933461,299508465
50933461,300395591
50933461,300738159
50933461,301608343
50933461,302719624
50933461,303070097
50933461,303545697
50933461,303809157
50933461,304698335
50933461,304742624
50933461,304995193
50933461,305228968
50933461,305341127
50933461,305542206
50933461,306197055
50933461,306438371
50933461,306745761
50933461,306773417
50933461,306916700
50933461,307194420
50933461,307311839
50933461,309271042
50933461,309323592
50933461,310320051
50933461,311704080
50933461,312295352
50933461,313097032
50933461,313123177
50933461,315741172
50933461,317098506
50933461,317185550
50933461,318017048
50933461,320561476
50933461,320730390
50933461,321798189
50933461,322056156
50933461,322102485
50933461,322103911
50933461,322123952
50933461,322668471
50933461,322752428
50933461,322920223
50933461,323256644
50933461,323261942
50933461,323746651
50933461,323834218
50933461,323838512
50933461,325345292
50933461,325768917
50933461,326412644
50933461,327460076
50933461,329126672
50933461,329820739
50933461,330084430
50933461,330419805
50933461,330615262
50933461,330622308
50933461,331230110
50933461,332204923
50933461,332386375
50933461,332894229
50933461,332894885
50933461,333189689
50933461,333764021
50933461,334823105
50933461,334922743
50933461,335000329
50933461,335589272
50933461,336658600
50933461,340396917
50933461,341987277
50933461,344971281
50933461,347670985
50933461,348185241
50933461,348963523
50933461,349091444
50933461,349369159
50933461,350508697
50933461,350546860
50933461,351158500
50933461,352077648
50933461,352630964
50933461,352695849
50933461,353312710
50933461,354716691
50933461,357083392
50933461,358004099
50933461,358550173
50933461,361736695
50933461,364175355
50933461,364271850
50933461,364275073
50933461,364391804
50933461,364980034
50933461,366078385
50933461,366448556
50933461,366728833
50933461,367151998
50933461,367214203
50933461,367817799
50933461,368698150
50933461,371129474
50933461,371402302
50933461,372345475
50933461,373546234
50933461,374308321
50933461,379060029
50933461,379509737
50933461,379938052
50933461,379965536
50933461,380118744
50933461,380795776
50933461,380989717
50933461,382501677
50933461,382818957
50933461,383491354
50933461,383743008
50933461,384687024
50933461,384716462
50933461,385205437
50933461,385782709
50933461,386189125
50933461,386550344
50933461,387257209
50933461,387468203
50933461,389144003
50933461,390056798
50933461,390240730
50933461,392166767
50933461,396917834
50933461,396950090
50933461,398157236
50933461,400352414
50933461,401064596
50933461,402256758
50933461,402671595
50933461,402815783
50933461,403899130
50933461,404255245
50933461,404265305
50933461,404307167
50933461,404585561
50933461,404704598
50933461,406986839
50933461,407663956
50933461,407805968
50933461,409739521
50933461,409937151
50933461,411079322
50933461,412568977
50933461,416297497
50933461,418329805
50933461,418349237
50933461,418495890
50933461,418852926
50933461,420682776
50933461,420847421
50933461,421298985
50933461,421375711
50933461,421912776
50933461,422446312
50933461,425262910
50933461,425537291
50933461,426055834
50933461,428475267
50933461,429241089
50933461,429351934
50933461,432015322
50933461,432459963
50933461,435160040
50933461,438625541
50933461,440288385
50933461,442833636
50933461,442988576
50933461,443067960
50933461,443801084
50933461,444868855
50933461,445745281
50933461,445789646
50933461,448295373
50933461,448929667
50933461,448996376
50933461,449051207
50933461,449883541
50933461,449926885
50933461,451246295
50933461,452559274
50933461,465859337
50933461,467900358
50933461,469072252
50933461,469134319
50933461,470222809
50933461,471887504
50933461,471968766
50933461,472878960
50933461,473265305
50933461,473376641
50933461,473406190
50933461,478042847
50933461,482765298
50933461,486218162
50933461,488063447
50933461,488239009
50933461,489005048
50933461,489863985
50933461,490333115
50933461,493768567
50933461,493953718
50933461,495836994
50933461,498662471
50933461,499540664
50933461,501978553
50933461,502775095
50933461,503435652
50933461,504569850
50933461,504731295
50933461,505065823
50933461,505276898
50933461,506661030
50933461,507460811
50933461,507595427
50933461,508613115
50933461,509167616
50933461,510846372
50933461,512149426
50933461,513958351
50933461,515348621
50933461,516886482
50933461,517573439
50933461,520321421
50933461,520550938
50933461,522850070
50933461,524267475
50933461,526035141
50933461,526834101
50933461,528428466
50933461,532616132
50933461,533059379
50933461,536171409
50933461,539544387
50933461,541175428
50933461,544086160
50933461,544162099
50933461,546799941
50933461,548722151
50933461,549495726
50933461,549685401
50933461,551117449
50933461,552909036
50933461,553557600
50933461,553588692
50933461,554547842
50933461,558922390
50933461,560062082
50933461,562088747
50933461,562727982
50933461,564119689
50933461,565884130
50933461,571120855
50933461,571234544
50933461,584680476
50933461,588549928
50933461,588642612
50933461,590807580
50933461,590815211
50933461,591834817
50933461,609788019
50933461,611967680
50933461,612903922
50933461,616782656
50933461,626446136
50933461,638505831
50933461,639333818
50933461,647519450
50933461,648495473
50933461,651435898
50933461,653861969
50933461,666134285
50933461,666696494
50933461,666951090
50933461,668144364
50933461,668388391
50933461,669993099
50933461,671588980
50933461,672209903
50933461,672709565
50933461,673130521
50933461,675867619
50933461,699987564
50933461,701350269
50933461,710602117
50933461,743027905
50933461,744303311
50933461,753026981
50933461,755147772
50933461,808420646
50933461,827167192
50933461,827582257
50933461,827925101
50933461,863160669
50933461,864103031
50933461,9136960
50933461,9157011
50933461,2146288
50933461,2685938
50933461,2756313
50933461,3204494
50933461,3647763
50933461,3759223
50933461,5915618
50933461,9136960
50933461,9681796
50933461,9955121
50933461,11294303
50933461,12286770
50933461,14193095
50933461,15981537
50933461,19211599
50933461,19457709
50933461,20234368
50933461,20888341
50933461,23860479
50933461,25974885
50933461,26754257
50933461,28203505
50933461,28343428
50933461,28890576
50933461,33322861
50933461,33861649
50933461,33956583
50933461,35840702
50933461,38234235
50933461,41937506
50933461,42199895
50933461,45630767
50933461,50933461
50933461,51839909
50933461,54529478
50933461,61437715
50933461,61557971
50933461,68932575
50933461,70865217
50933461,71811165
50933461,94825552
50933461,98278085
50933461,100051707
50933461,122126137
50933461,148077901
50933461,161373288
50933461,166502484
50933461,174980026
50933461,188836108
50933461,207136726
50933461,207531355
50933461,209771165
50933461,213302243
50933461,225096608
50933461,225427755
50933461,229294659
50933461,233120914
50933461,235914896
50933461,257521779
50933461,258759815
50933461,261033552
50933461,261055814
50933461,262379443
50933461,263406213
50933461,272103208
50933461,273103892
50933461,278587371
50933461,285873524
50933461,305464020
50933461,310306764
50933461,315784277
50933461,318879502
50933461,331975975
50933461,338752872
50933461,342265491
50933461,362506571
50933461,409406708
50933461,437925605
50933461,452515626
50933461,457494560
50933461,466268504
50933461,468660347
50933461,472415985
50933461,506937270
50933461,538731651
50933461,554620997
50933461,594388580
50933461,602686264
50933461,610923151
50933461,623073363
50933461,645141638
50933461,656775257
50933461,658258584
50933461,698289065
50933461,708192772
50933461,708863622
50933461,710182762
50933461,710761707
50933461,711651816
50933461,731890719
50933461,738664587
50933461,739409219
50933461,740565210
50933461,787111988
50933461,789867418
50933461,802386445
50933461,806390376
50933461,861012364
50933461,28506156
50933461,30896
50933461,50392
50933461,72717
50933461,73317
50933461,84511
50933461,92192
50933461,115094
50933461,124398
50933461,135434
50933461,147692
50933461,152248
50933461,153774
50933461,186436
50933461,186814
50933461,202564
50933461,214983
50933461,231889
50933461,240084
50933461,241498
50933461,241898
50933461,250769
50933461,256125
50933461,256206
50933461,261765
50933461,284752
50933461,325407
50933461,342264
50933461,343010
50933461,360713
50933461,369727
50933461,373705
50933461,376182
50933461,387184
50933461,398794
50933461,405084
50933461,414947
50933461,420710
50933461,426723
50933461,457755
50933461,464654
50933461,489192
50933461,496505
50933461,497172
50933461,502645
50933461,503810
50933461,505045
50933461,509806
50933461,512961
50933461,516841
50933461,547351
50933461,549167
50933461,562179
50933461,564083
50933461,569673
50933461,584510
50933461,588488
50933461,631835
50933461,633242
50933461,633592
50933461,640821
50933461,653520
50933461,665559
50933461,690659
50933461,716785
50933461,722377
50933461,729465
50933461,729472
50933461,762530
50933461,782648
50933461,804140
50933461,818078
50933461,820606
50933461,850075
50933461,850268
50933461,873443
50933461,875437
50933461,887253
50933461,888709
50933461,959360
50933461,973367
50933461,976826
50933461,980506
50933461,985971
50933461,987438
50933461,987840
50933461,988552
50933461,990441
50933461,990653
50933461,995807
50933461,1000715
50933461,1009976
50933461,1023932
50933461,1038267
50933461,1055653
50933461,1085040
50933461,1101774
50933461,1139380
50933461,1141465
50933461,1168801
50933461,1174584
50933461,1194535
50933461,1208703
50933461,1217421
50933461,1224018
50933461,1228432
50933461,1231187
50933461,1233255
50933461,1236489
50933461,1249746
50933461,1250368
50933461,1252741
50933461,1290332
50933461,1303437
50933461,1304312
50933461,1318816
50933461,1319505
50933461,1321348
50933461,1340109
50933461,1345592
50933461,1349343
50933461,1355286
50933461,1371025
50933461,1373649
50933461,1375631
50933461,1378550
50933461,1388978
50933461,1393971
50933461,1396418
50933461,1400008
50933461,1420980
50933461,1461873
50933461,1463522
50933461,1474813
50933461,1478695
50933461,1491783
50933461,1491993
50933461,1504839
50933461,1523672
50933461,1532228
50933461,1554553
50933461,1565573
50933461,1573110
50933461,1573835
50933461,1573974
50933461,1602198
50933461,1620823
50933461,1627385
50933461,1644725
50933461,1645138
50933461,1665805
50933461,1670180
50933461,1687829
50933461,1708135
50933461,1708168
50933461,1725367
50933461,1733844
50933461,1758945
50933461,1769278
50933461,1775628
50933461,1793373
50933461,1799290
50933461,1816493
50933461,1823468
50933461,1872385
50933461,1877513
50933461,1878750
50933461,1890304
50933461,1899322
50933461,1915259
50933461,1977250
50933461,1980226
50933461,1993321
50933461,1993426
50933461,2005026
50933461,2019935
50933461,2024800
50933461,2035839
50933461,2037887
50933461,2072986
50933461,2074320
50933461,2097187
50933461,2097950
50933461,2110290
50933461,2135219
50933461,2160708
50933461,2161186
50933461,2171530
50933461,2182498
50933461,2183385
50933461,2186477
50933461,2189634
50933461,2203512
50933461,2207168
50933461,2222521
50933461,2248909
50933461,2256381
50933461,2284792
50933461,2287193
50933461,2342607
50933461,2349961
50933461,2358858
50933461,2389156
50933461,2402608
50933461,2411236
50933461,2451515
50933461,2461086
50933461,2469237
50933461,2480623
50933461,2481087
50933461,2481659
50933461,2492290
50933461,2505413
50933461,2512952
50933461,2518584
50933461,2532881
50933461,2550715
50933461,2587207
50933461,2595095
50933461,2633213
50933461,2663288
50933461,2673011
50933461,2693582
50933461,2707303
50933461,2741152
50933461,2748411
50933461,2748465
50933461,2797368
50933461,2820711
50933461,2869134
50933461,2906049
50933461,2917674
50933461,2919679
50933461,2938850
50933461,2942386
50933461,2964417
50933461,2974634
50933461,2982295
50933461,3017037
50933461,3025097
50933461,3046408
50933461,3072286
50933461,3073315
50933461,3077690
50933461,3084289
50933461,3089150
50933461,3090297
50933461,3105504
50933461,3136364
50933461,3170578
50933461,3217556
50933461,3217767
50933461,3222146
50933461,3243621
50933461,3252572
50933461,3258710
50933461,3274461
50933461,3285969
50933461,3287087
50933461,3302302
50933461,3338080
50933461,3347904
50933461,3349246
50933461,3357816
50933461,3367265
50933461,3386595
50933461,3392934
50933461,3402893
50933461,3424867
50933461,3444746
50933461,3450161
50933461,3459149
50933461,3467525
50933461,3472738
50933461,3482962
50933461,3483551
50933461,3542160
50933461,3566182
50933461,3585394
50933461,3598480
50933461,3611563
50933461,3632743
50933461,3653216
50933461,3654742
50933461,3659534
50933461,3664425
50933461,3692672
50933461,3727806
50933461,3734942
50933461,3736023
50933461,3741054
50933461,3785887
50933461,3815595
50933461,3833454
50933461,3837040
50933461,3838880
50933461,3842927
50933461,3856621
50933461,3866732
50933461,3871372
50933461,3892374
50933461,3931979
50933461,3972037
50933461,3977230
50933461,3977734
50933461,3977859
50933461,3994257
50933461,3994986
50933461,4080606
50933461,4191523
50933461,4194699
50933461,4205740
50933461,4206648
50933461,4213484
50933461,4231421
50933461,4234397
50933461,4242898
50933461,4258517
50933461,4262210
50933461,4274040
50933461,4302481
50933461,4327973
50933461,4328625
50933461,4332658
50933461,4354552
50933461,4391173
50933461,4408219
50933461,4408655
50933461,4418805
50933461,4440587
50933461,4454990
50933461,4481613
50933461,4482622
50933461,4518471
50933461,4523121
50933461,4541653
50933461,4543860
50933461,4561504
50933461,4579413
50933461,4593232
50933461,4645720
50933461,4652743
50933461,4657149
50933461,4657936
50933461,4662931
50933461,4673197
50933461,4686663
50933461,4687961
50933461,4712296
50933461,4723780
50933461,4723831
50933461,4746398
50933461,4757821
50933461,4782261
50933461,4816374
50933461,4817431
50933461,4837514
50933461,4879418
50933461,4900347
50933461,4902118
50933461,4918253
50933461,4919787
50933461,4946428
50933461,4955176
50933461,5008551
50933461,5011714
50933461,5033430
50933461,5045103
50933461,5125214
50933461,5126166
50933461,5133124
50933461,5142979
50933461,5177345
50933461,5211792
50933461,5213474
50933461,5228620
50933461,5270102
50933461,5310490
50933461,5325317
50933461,5343075
50933461,5354715
50933461,5361326
50933461,5371934
50933461,5391293
50933461,5393622
50933461,5420636
50933461,5429189
50933461,5432553
50933461,5452628
50933461,5478578
50933461,5483690
50933461,5486115
50933461,5491417
50933461,5497173
50933461,5507674
50933461,5522663
50933461,5529393
50933461,5545101
50933461,5615121
50933461,5621272
50933461,5637005
50933461,5650729
50933461,5667205
50933461,5680230
50933461,5720852
50933461,5721985
50933461,5739246
50933461,5770328
50933461,5770933
50933461,5778289
50933461,5788942
50933461,5874071
50933461,5933720
50933461,5939175
50933461,6017098
50933461,6032607
50933461,6032609
50933461,6036469
50933461,6049813
50933461,6060396
50933461,6076573
50933461,6084584
50933461,6123379
50933461,6126191
50933461,6139554
50933461,6196768
50933461,6217857
50933461,6242736
50933461,6250568
50933461,6259466
50933461,6277975
50933461,6298230
50933461,6313869
50933461,6320641
50933461,6345557
50933461,6351534
50933461,6353032
50933461,6380646
50933461,6449892
50933461,6496532
50933461,6523552
50933461,6540184
50933461,6602515
50933461,6635420
50933461,6648081
50933461,6670517
50933461,6674410
50933461,6693743
50933461,6695310
50933461,6740332
50933461,6741689
50933461,6745224
50933461,6776570
50933461,6788633
50933461,6828618
50933461,6854737
50933461,6872595
50933461,6890436
50933461,6922374
50933461,6929738
50933461,7036011
50933461,7036913
50933461,7045734
50933461,7103142
50933461,7118372
50933461,7128208
50933461,7167053
50933461,7195951
50933461,7211422
50933461,7213932
50933461,7214396
50933461,7239382
50933461,7243078
50933461,7257715
50933461,7262785
50933461,7286443
50933461,7286449
50933461,7289184
50933461,7320551
50933461,7320877
50933461,7326400
50933461,7374688
50933461,7392697
50933461,7414518
50933461,7417466
50933461,7428368
50933461,7430452
50933461,7433748
50933461,7437766
50933461,7460211
50933461,7465629
50933461,7481852
50933461,7482812
50933461,7487451
50933461,7520710
50933461,7525214
50933461,7567926
50933461,7573748
50933461,7603264
50933461,7605525
50933461,7636267
50933461,7656202
50933461,7658983
50933461,7676790
50933461,7684536
50933461,7706909
50933461,7712844
50933461,7719785
50933461,7744884
50933461,7786454
50933461,7797321
50933461,7813796
50933461,7819712
50933461,7857095
50933461,7857779
50933461,7879255
50933461,7914202
50933461,7950975
50933461,8006444
50933461,8006865
50933461,8011556
50933461,8014811
50933461,8022612
50933461,8058941
50933461,8171543
50933461,8180309
50933461,8204110
50933461,8234007
50933461,8236359
50933461,8328317
50933461,8332932
50933461,8341996
50933461,8352463
50933461,8396320
50933461,8434481
50933461,8437455
50933461,8472910
50933461,8522191
50933461,8527230
50933461,8632786
50933461,8691943
50933461,8726093
50933461,8734876
50933461,8755897
50933461,8787483
50933461,8792233
50933461,8804095
50933461,8808268
50933461,8809410
50933461,8844400
50933461,8857552
50933461,8874441
50933461,8899912
50933461,8906291
50933461,8947832
50933461,9088439
50933461,9144968
50933461,9201567
50933461,9222407
50933461,9247305
50933461,9262120
50933461,9372222
50933461,9400520
50933461,9422012
50933461,9444671
50933461,9483973
50933461,9547402
50933461,9554632
50933461,9556757
50933461,9580665
50933461,9624501
50933461,9637814
50933461,9697814
50933461,9704414
50933461,9705018
50933461,9720169
50933461,9723910
50933461,9746406
50933461,9796605
50933461,9817736
50933461,9818925
50933461,9820200
50933461,9853481
50933461,9869128
50933461,9960837
50933461,10046407
50933461,10094063
50933461,10102370
50933461,10105469
50933461,10176243
50933461,10220673
50933461,10234588
50933461,10289846
50933461,10374717
50933461,10393114
50933461,10412492
50933461,10421536
50933461,10430738
50933461,10430962
50933461,10436765
50933461,10457388
50933461,10467797
50933461,10468730
50933461,10553577
50933461,10585274
50933461,10608279
50933461,10626085
50933461,10670996
50933461,10677807
50933461,10711098
50933461,10719308
50933461,10745888
50933461,10770063
50933461,10772103
50933461,10822639
50933461,10822676
50933461,10849728
50933461,10919077
50933461,11022707
50933461,11023875
50933461,11026521
50933461,11052502
50933461,11076553
50933461,11106798
50933461,11111342
50933461,11123792
50933461,11134541
50933461,11151188
50933461,11153523
50933461,11183018
50933461,11193979
50933461,11247198
50933461,11269438
50933461,11344946
50933461,11358294
50933461,11398291
50933461,11432008
50933461,11461884
50933461,11501535
50933461,11553758
50933461,11572644
50933461,11684968
50933461,11688423
50933461,11693177
50933461,11718374
50933461,11724699
50933461,11733515
50933461,11786067
50933461,11790387
50933461,11793764
50933461,11820806
50933461,11869143
50933461,11910610
50933461,11915451
50933461,11930637
50933461,11939917
50933461,11991629
50933461,12024384
50933461,12025138
50933461,12045088
50933461,12050647
50933461,12093114
50933461,12097967
50933461,12112885
50933461,12135051
50933461,12168936
50933461,12171244
50933461,12177469
50933461,12198996
50933461,12218823
50933461,12290186
50933461,12304700
50933461,12320671
50933461,12384412
50933461,12406358
50933461,12429946
50933461,12488361
50933461,12510776
50933461,12563111
50933461,12587746
50933461,12629619
50933461,12631020
50933461,12636479
50933461,12645284
50933461,12861328
50933461,12865382
50933461,12873585
50933461,12933093
50933461,12941980
50933461,12945797
50933461,12953782
50933461,12977153
50933461,12986961
50933461,13021204
50933461,13044833
50933461,13065797
50933461,13088497
50933461,13097742
50933461,13097875
50933461,13126164
50933461,13261449
50933461,13298019
50933461,13359279
50933461,13398350
50933461,13400548
50933461,13435256
50933461,13506559
50933461,13524767
50933461,13533259
50933461,13651514
50933461,13741212
50933461,13800941
50933461,13845660
50933461,13992969
50933461,14056733
50933461,14207124
50933461,14216072
50933461,14240993
50933461,14278576
50933461,14287265
50933461,14299770
50933461,14396820
50933461,14406369
50933461,14426985
50933461,14438654
50933461,14512153
50933461,14515234
50933461,14556319
50933461,14609675
50933461,14629242
50933461,14656916
50933461,14694716
50933461,14723017
50933461,14734787
50933461,14748794
50933461,14755631
50933461,14823803
50933461,14868330
50933461,14958627
50933461,14971559
50933461,15008959
50933461,15027108
50933461,15107475
50933461,15108195
50933461,15133524
50933461,15152777
50933461,15181910
50933461,15202373
50933461,15224464
50933461,15268913
50933461,15345887
50933461,15394671
50933461,15412500
50933461,15462892
50933461,15581071
50933461,15589018
50933461,15676377
50933461,15780360
50933461,15834833
50933461,15891185
50933461,15896920
50933461,15922516
50933461,15941186
50933461,16072257
50933461,16074438
50933461,16103312
50933461,16110344
50933461,16110905
50933461,16250001
50933461,16264848
50933461,16286553
50933461,16289388
50933461,16313296
50933461,16381251
50933461,16387048
50933461,16391319
50933461,16423266
50933461,16514977
50933461,16573743
50933461,16588296
50933461,16633358
50933461,16698322
50933461,16718721
50933461,16735765
50933461,16756259
50933461,16768395
50933461,16780714
50933461,16816403
50933461,16870262
50933461,16871947
50933461,16966483
50933461,16966847
50933461,17006287
50933461,17078520
50933461,17176153
50933461,17180227
50933461,17192075
50933461,17192263
50933461,17222225
50933461,17222672
50933461,17276350
50933461,17284440
50933461,17309535
50933461,17314122
50933461,17337821
50933461,17346256
50933461,17363852
50933461,17368133
50933461,17383514
50933461,17395365
50933461,17397247
50933461,17467228
50933461,17501120
50933461,17562774
50933461,17576090
50933461,17616583
50933461,17637785
50933461,17658161
50933461,17682159
50933461,17716921
50933461,17741309
50933461,17767928
50933461,17780056
50933461,17851510
50933461,18017341
50933461,18068928
50933461,18084843
50933461,18140279
50933461,18146873
50933461,18147599
50933461,18151149
50933461,18288693
50933461,18312103
50933461,18317256
50933461,18328113
50933461,18343331
50933461,18457217
50933461,18471887
50933461,18561677
50933461,18653414
50933461,18678385
50933461,18706898
50933461,18715199
50933461,18715294
50933461,18742594
50933461,18767646
50933461,18811597
50933461,18816897
50933461,19043029
50933461,19049610
50933461,19068561
50933461,19101602
50933461,19129096
50933461,19175397
50933461,19191806
50933461,19194691
50933461,19349805
50933461,19366785
50933461,19407379
50933461,19418586
50933461,19460396
50933461,19545524
50933461,19592359
50933461,19681445
50933461,19784775
50933461,19810395
50933461,19887248
50933461,19949362
50933461,19961694
50933461,20060147
50933461,20072483
50933461,20308253
50933461,20311874
50933461,20340214
50933461,20404180
50933461,20515791
50933461,20538431
50933461,20539135
50933461,20595959
50933461,20672106
50933461,20714688
50933461,20792956
50933461,20819550
50933461,20825770
50933461,20945090
50933461,21014718
50933461,21041638
50933461,21097466
50933461,21179082
50933461,21214087
50933461,21335979
50933461,21346581
50933461,21390643
50933461,21519951
50933461,21583786
50933461,21658467
50933461,21694713
50933461,21709997
50933461,21741613
50933461,21805363
50933461,21809565
50933461,21836837
50933461,21861349
50933461,21876431
50933461,22004206
50933461,22022222
50933461,22062524
50933461,22160065
50933461,22222411
50933461,22276763
50933461,22321721
50933461,22528587
50933461,22568882
50933461,22597048
50933461,22639605
50933461,22710174
50933461,22746507
50933461,22933798
50933461,23004563
50933461,23019424
50933461,23111818
50933461,23297528
50933461,23352392
50933461,23378105
50933461,23458148
50933461,23719214
50933461,23818808
50933461,23945873
50933461,23947795
50933461,23957749
50933461,24078102
50933461,24173048
50933461,24510045
50933461,24559433
50933461,24596520
50933461,24637029
50933461,24683458
50933461,24778856
50933461,24889372
50933461,24935065
50933461,25002810
50933461,25066242
50933461,25178917
50933461,25209349
50933461,25220053
50933461,25342519
50933461,25345040
50933461,25377807
50933461,25378210
50933461,25385241
50933461,25417646
50933461,25621146
50933461,25794345
50933461,26253133
50933461,26284032
50933461,26293817
50933461,26295159
50933461,26347952
50933461,26359950
50933461,26431378
50933461,26439637
50933461,26462823
50933461,26581786
50933461,26626434
50933461,26738164
50933461,26748482
50933461,26759132
50933461,26820018
50933461,26856592
50933461,27129948
50933461,27166020
50933461,27229140
50933461,27241818
50933461,27302529
50933461,27340243
50933461,27344680
50933461,27456104
50933461,27468005
50933461,27492201
50933461,27674866
50933461,27721816
50933461,27939513
50933461,27960720
50933461,27990182
50933461,28138366
50933461,28210972
50933461,28348913
50933461,28358661
50933461,28408176
50933461,28408680
50933461,28475954
50933461,28506330
50933461,28509716
50933461,28514656
50933461,28558071
50933461,28649369
50933461,28793185
50933461,28899291
50933461,28939194
50933461,29002008
50933461,29013671
50933461,29241370
50933461,29251004
50933461,29281995
50933461,29321328
50933461,29401451
50933461,29425462
50933461,29514646
50933461,29568101
50933461,29651069
50933461,29654609
50933461,29719150
50933461,29781675
50933461,29879651
50933461,30095489
50933461,30177508
50933461,30195562
50933461,30323598
50933461,30410158
50933461,30516168
50933461,30722747
50933461,30789815
50933461,30919149
50933461,31016712
50933461,31204308
50933461,31230593
50933461,31405829
50933461,31582981
50933461,31583756
